Image,whaleID,x,y
w_7465.jpg,whale_33723,250.0,190.0
w_4450.jpg,whale_92515,280.0,210.0
w_5377.jpg,whale_34663,220.0,120.0
w_1613.jpg,whale_74232,250.0,140.0
w_6947.jpg,whale_87604,240.0,130.0
w_9077.jpg,whale_34656,210.0,190.0
w_6859.jpg,whale_08439,190.0,170.0
w_7854.jpg,whale_14270,280.0,110.0
w_6622.jpg,whale_81768,240.0,210.0
w_7137.jpg,whale_05661,260.0,110.0
w_8177.jpg,whale_98645,310.0,200.0
w_4483.jpg,whale_96385,310.0,180.0
w_2997.jpg,whale_77693,220.0,170.0
w_4088.jpg,whale_05349,380.0,230.0
w_4404.jpg,whale_39293,280.0,180.0
w_9365.jpg,whale_48966,290.0,140.0
w_4650.jpg,whale_08700,230.0,190.0
w_3295.jpg,whale_69459,300.0,110.0
w_7418.jpg,whale_52998,320.0,140.0
w_5266.jpg,whale_38191,270.0,160.0
w_7129.jpg,whale_38906,330.0,160.0
w_2525.jpg,whale_06334,170.0,110.0
w_7316.jpg,whale_07808,160.0,150.0
w_7038.jpg,whale_49530,260.0,130.0
w_6638.jpg,whale_25878,230.0,90.0
w_2481.jpg,whale_95091,350.0,30.0
w_403.jpg,whale_90957,270.0,180.0
w_1459.jpg,whale_08439,260.0,130.0
w_7385.jpg,whale_39915,180.0,110.0
w_8956.jpg,whale_99573,220.0,60.0
w_4046.jpg,whale_23855,190.0,140.0
w_8132.jpg,whale_73136,210.0,240.0
w_5714.jpg,whale_06069,270.0,150.0
w_582.jpg,whale_15519,280.0,170.0
w_2595.jpg,whale_89456,230.0,150.0
w_3747.jpg,whale_24815,310.0,170.0
w_7014.jpg,whale_08017,330.0,140.0
w_1705.jpg,whale_85670,230.0,230.0
w_4722.jpg,whale_78280,260.0,150.0
w_9089.jpg,whale_60729,300.0,160.0
w_472.jpg,whale_75455,320.0,150.0
w_5195.jpg,whale_97688,180.0,160.0
w_315.jpg,whale_26654,90.0,140.0
w_5687.jpg,whale_07647,200.0,150.0
w_343.jpg,whale_64937,210.0,210.0
w_5428.jpg,whale_14270,250.0,200.0
w_2877.jpg,whale_85464,250.0,130.0
w_3351.jpg,whale_82554,210.0,260.0
w_3934.jpg,whale_34656,190.0,120.0
w_3545.jpg,whale_32198,140.0,260.0
w_4621.jpg,whale_22448,200.0,180.0
w_5727.jpg,whale_43045,290.0,130.0
w_2880.jpg,whale_18845,220.0,130.0
w_4959.jpg,whale_42191,,
w_5429.jpg,whale_38681,60.0,130.0
w_6346.jpg,whale_11076,280.0,100.0
w_5536.jpg,whale_82064,220.0,100.0
w_7677.jpg,whale_59255,280.0,210.0
w_455.jpg,whale_24815,,
w_5099.jpg,whale_07863,,
w_7335.jpg,whale_58362,230.0,120.0
w_6268.jpg,whale_59173,,
w_7652.jpg,whale_87604,150.0,260.0
w_2816.jpg,whale_72820,310.0,180.0
w_1983.jpg,whale_84178,310.0,80.0
w_2911.jpg,whale_15615,,
w_5427.jpg,whale_90446,240.0,100.0
w_8941.jpg,whale_31594,260.0,210.0
w_8769.jpg,whale_17785,350.0,40.0
w_5102.jpg,whale_89541,280.0,170.0
w_9313.jpg,whale_64714,,
w_9093.jpg,whale_97688,330.0,130.0
w_1026.jpg,whale_82387,230.0,200.0
w_2518.jpg,whale_49530,310.0,140.0
w_4371.jpg,whale_38543,220.0,200.0
w_9075.jpg,whale_79193,150.0,110.0
w_8019.jpg,whale_13288,270.0,100.0
w_5931.jpg,whale_67685,,
w_5051.jpg,whale_81875,230.0,140.0
w_5327.jpg,whale_81960,240.0,150.0
w_2199.jpg,whale_86527,180.0,170.0
w_8072.jpg,whale_36154,,
w_7589.jpg,whale_61461,230.0,110.0
w_3691.jpg,whale_18158,,
w_9072.jpg,whale_06967,250.0,150.0
w_482.jpg,whale_58972,300.0,160.0
w_1899.jpg,whale_66353,,
w_8970.jpg,whale_87155,330.0,110.0
w_1024.jpg,whale_72235,,
w_3512.jpg,whale_81768,220.0,140.0
w_782.jpg,whale_37154,240.0,120.0
w_8909.jpg,whale_94546,,
w_3509.jpg,whale_06069,270.0,140.0
w_6701.jpg,whale_25715,310.0,120.0
w_2645.jpg,whale_51538,260.0,160.0
w_5376.jpg,whale_09651,380.0,200.0
w_9346.jpg,whale_14094,240.0,150.0
w_6798.jpg,whale_32702,210.0,160.0
w_742.jpg,whale_17604,210.0,150.0
w_6991.jpg,whale_90271,,
w_7640.jpg,whale_06069,280.0,180.0
w_74.jpg,whale_10005,,
w_7501.jpg,whale_80247,,
w_7447.jpg,whale_26397,220.0,160.0
w_9137.jpg,whale_67685,270.0,160.0
w_7205.jpg,whale_37658,220.0,90.0
w_4350.jpg,whale_37658,240.0,220.0
w_8976.jpg,whale_10977,280.0,170.0
w_1068.jpg,whale_90244,,
w_3902.jpg,whale_26397,310.0,150.0
w_840.jpg,whale_06339,210.0,70.0
w_9147.jpg,whale_75455,230.0,200.0
w_8039.jpg,whale_81136,,
w_4552.jpg,whale_32087,,
w_8161.jpg,whale_67611,270.0,150.0
w_2747.jpg,whale_29569,300.0,80.0
w_1518.jpg,whale_89456,290.0,160.0
w_9095.jpg,whale_10005,,
w_7387.jpg,whale_26288,270.0,160.0
w_8816.jpg,whale_25715,190.0,190.0
w_7993.jpg,whale_09181,250.0,160.0
w_8005.jpg,whale_06967,210.0,170.0
w_4179.jpg,whale_12609,280.0,130.0
w_934.jpg,whale_48813,290.0,260.0
w_1373.jpg,whale_98507,100.0,190.0
w_5511.jpg,whale_55333,230.0,190.0
w_2405.jpg,whale_87155,260.0,150.0
w_6453.jpg,whale_06339,,
w_5720.jpg,whale_48386,270.0,150.0
w_6044.jpg,whale_90911,,
w_3844.jpg,whale_55861,230.0,200.0
w_7859.jpg,whale_10005,200.0,190.0
w_8494.jpg,whale_64634,,
w_8170.jpg,whale_37301,260.0,190.0
w_3810.jpg,whale_82064,,
w_8282.jpg,whale_37654,,
w_8748.jpg,whale_08637,,
w_952.jpg,whale_80247,,
w_6002.jpg,whale_90911,200.0,150.0
w_3357.jpg,whale_45465,,
w_8848.jpg,whale_13789,230.0,190.0
w_3808.jpg,whale_57338,100.0,170.0
w_1525.jpg,whale_49877,,
w_755.jpg,whale_69084,240.0,160.0
w_5247.jpg,whale_35594,390.0,200.0
w_5196.jpg,whale_82089,220.0,90.0
w_8863.jpg,whale_18845,290.0,220.0
w_7425.jpg,whale_99573,230.0,160.0
w_4127.jpg,whale_69459,230.0,80.0
w_3751.jpg,whale_66353,240.0,160.0
w_2753.jpg,whale_00195,310.0,180.0
w_2868.jpg,whale_99558,120.0,210.0
w_2206.jpg,whale_41776,340.0,160.0
w_1210.jpg,whale_80247,240.0,150.0
w_5987.jpg,whale_14270,260.0,120.0
w_4249.jpg,whale_03227,280.0,170.0
w_4012.jpg,whale_23821,260.0,70.0
w_4660.jpg,whale_18989,310.0,160.0
w_4545.jpg,whale_71062,280.0,100.0
w_2737.jpg,whale_73592,250.0,120.0
w_651.jpg,whale_79823,210.0,160.0
w_7927.jpg,whale_78785,310.0,180.0
w_484.jpg,whale_41805,210.0,120.0
w_4113.jpg,whale_49832,250.0,150.0
w_296.jpg,whale_64526,370.0,160.0
w_7059.jpg,whale_27820,,
w_5873.jpg,whale_15434,,
w_2145.jpg,whale_27820,220.0,180.0
w_6588.jpg,whale_82554,,
w_9125.jpg,whale_79823,290.0,190.0
w_1000.jpg,whale_64496,270.0,150.0
w_1411.jpg,whale_30074,,
w_6834.jpg,whale_86527,250.0,170.0
w_8585.jpg,whale_68116,300.0,220.0
w_8724.jpg,whale_89541,230.0,170.0
w_5651.jpg,whale_47700,190.0,190.0
w_9086.jpg,whale_78565,230.0,140.0
w_2786.jpg,whale_74439,170.0,170.0
w_4018.jpg,whale_73666,,
w_5909.jpg,whale_55079,350.0,120.0
w_3584.jpg,whale_22448,270.0,140.0
w_3831.jpg,whale_11076,270.0,200.0
w_7590.jpg,whale_66852,,
w_7015.jpg,whale_61728,230.0,120.0
w_3010.jpg,whale_79439,350.0,210.0
w_5463.jpg,whale_62939,,
w_323.jpg,whale_81875,260.0,110.0
w_3794.jpg,whale_41125,240.0,110.0
w_5857.jpg,whale_72820,240.0,130.0
w_8201.jpg,whale_97542,270.0,110.0
w_837.jpg,whale_41125,,
w_946.jpg,whale_07808,220.0,210.0
w_9100.jpg,whale_24730,220.0,200.0
w_4821.jpg,whale_51195,260.0,210.0
w_2238.jpg,whale_38543,,
w_2698.jpg,whale_25715,220.0,220.0
w_6625.jpg,whale_06339,340.0,270.0
w_3994.jpg,whale_78372,240.0,240.0
w_5109.jpg,whale_34656,200.0,40.0
w_7039.jpg,whale_48497,250.0,100.0
w_1206.jpg,whale_76782,290.0,140.0
w_584.jpg,whale_80405,,
w_7366.jpg,whale_48966,230.0,60.0
w_9372.jpg,whale_12820,300.0,190.0
w_8118.jpg,whale_90957,350.0,90.0
w_1764.jpg,whale_23847,100.0,230.0
w_7513.jpg,whale_81960,,
w_2111.jpg,whale_34488,290.0,160.0
w_3427.jpg,whale_08017,,
w_8840.jpg,whale_74232,270.0,90.0
w_3051.jpg,whale_95370,220.0,160.0
w_8617.jpg,whale_47858,,
w_5308.jpg,whale_83892,300.0,80.0
w_7746.jpg,whale_51603,270.0,130.0
w_7470.jpg,whale_65263,60.0,100.0
w_4394.jpg,whale_26288,290.0,230.0
w_5307.jpg,whale_33152,280.0,110.0
w_3134.jpg,whale_63816,140.0,100.0
w_9061.jpg,whale_06967,270.0,170.0
w_8546.jpg,whale_49135,330.0,110.0
w_2249.jpg,whale_50021,210.0,200.0
w_4524.jpg,whale_36437,,
w_5332.jpg,whale_11555,,
w_8593.jpg,whale_36154,250.0,140.0
w_9329.jpg,whale_22297,,
w_7502.jpg,whale_82064,230.0,120.0
w_8714.jpg,whale_66353,210.0,220.0
w_3809.jpg,whale_65586,230.0,210.0
w_6855.jpg,whale_91826,230.0,140.0
w_7062.jpg,whale_74232,,
w_6431.jpg,whale_90957,,
w_1377.jpg,whale_90820,,
w_1329.jpg,whale_09651,,
w_143.jpg,whale_37154,,
w_1807.jpg,whale_88746,,
w_7663.jpg,whale_12609,280.0,150.0
w_5576.jpg,whale_26654,190.0,190.0
w_6429.jpg,whale_33195,300.0,160.0
w_6839.jpg,whale_13789,310.0,100.0
w_3635.jpg,whale_49530,290.0,190.0
w_298.jpg,whale_33140,170.0,130.0
w_404.jpg,whale_68789,330.0,160.0
w_1553.jpg,whale_38302,230.0,130.0
w_3830.jpg,whale_27221,270.0,130.0
w_886.jpg,whale_13789,,
w_7654.jpg,whale_06334,280.0,130.0
w_8684.jpg,whale_48415,270.0,170.0
w_5981.jpg,whale_58747,280.0,140.0
w_8662.jpg,whale_11708,260.0,70.0
w_4217.jpg,whale_90244,220.0,160.0
w_1279.jpg,whale_24730,260.0,170.0
w_4768.jpg,whale_65057,190.0,170.0
w_8271.jpg,whale_64006,,
w_866.jpg,whale_09181,250.0,150.0
w_1881.jpg,whale_56281,310.0,140.0
w_5126.jpg,whale_48966,200.0,160.0
w_6699.jpg,whale_24458,260.0,190.0
w_8916.jpg,whale_39293,310.0,190.0
w_4553.jpg,whale_06339,290.0,160.0
w_4358.jpg,whale_73684,230.0,160.0
w_2918.jpg,whale_61260,290.0,210.0
w_7576.jpg,whale_43961,310.0,140.0
w_1455.jpg,whale_24458,310.0,140.0
w_4223.jpg,whale_09454,240.0,160.0
w_5734.jpg,whale_46974,290.0,210.0
w_4053.jpg,whale_94176,360.0,130.0
w_2048.jpg,whale_32087,,
w_5782.jpg,whale_81768,340.0,120.0
w_5094.jpg,whale_11555,240.0,160.0
w_2932.jpg,whale_31594,,
w_8276.jpg,whale_08017,240.0,130.0
w_6478.jpg,whale_27221,230.0,130.0
w_4688.jpg,whale_47858,230.0,160.0
w_7867.jpg,whale_49237,320.0,200.0
w_402.jpg,whale_85464,330.0,180.0
w_7464.jpg,whale_86081,240.0,160.0
w_1313.jpg,whale_49877,250.0,190.0
w_6442.jpg,whale_66205,280.0,190.0
w_5157.jpg,whale_21213,230.0,180.0
w_6852.jpg,whale_98645,210.0,190.0
w_516.jpg,whale_43971,340.0,250.0
w_3985.jpg,whale_44127,240.0,180.0
w_258.jpg,whale_12609,220.0,120.0
w_9298.jpg,whale_80124,200.0,160.0
w_175.jpg,whale_26397,350.0,170.0
w_6803.jpg,whale_73666,300.0,120.0
w_1359.jpg,whale_52505,120.0,140.0
w_2203.jpg,whale_36851,,
w_1337.jpg,whale_10021,170.0,150.0
w_7228.jpg,whale_51538,180.0,90.0
w_3763.jpg,whale_69619,,
w_6446.jpg,whale_74935,240.0,250.0
w_8613.jpg,whale_83791,200.0,170.0
w_2654.jpg,whale_40169,210.0,100.0
w_9410.jpg,whale_75932,170.0,110.0
w_992.jpg,whale_73666,,
w_9183.jpg,whale_00442,170.0,110.0
w_9036.jpg,whale_03728,270.0,220.0
w_4367.jpg,whale_68116,310.0,100.0
w_3164.jpg,whale_29858,230.0,230.0
w_3168.jpg,whale_62939,220.0,190.0
w_3358.jpg,whale_13789,250.0,190.0
w_8750.jpg,whale_78395,,
w_413.jpg,whale_54920,,
w_7202.jpg,whale_87604,220.0,180.0
w_243.jpg,whale_35004,220.0,120.0
w_8895.jpg,whale_64714,290.0,120.0
w_3793.jpg,whale_99326,,
w_9435.jpg,whale_89211,220.0,140.0
w_6763.jpg,whale_16738,280.0,100.0
w_9001.jpg,whale_87291,240.0,110.0
w_5318.jpg,whale_90271,200.0,30.0
w_4763.jpg,whale_64634,280.0,190.0
w_3106.jpg,whale_87604,250.0,60.0
w_1583.jpg,whale_38288,290.0,110.0
w_8175.jpg,whale_89541,,
w_4476.jpg,whale_99243,240.0,70.0
w_9263.jpg,whale_03227,210.0,190.0
w_927.jpg,whale_13288,320.0,150.0
w_1266.jpg,whale_92153,260.0,150.0
w_5360.jpg,whale_75215,,
w_5065.jpg,whale_52505,230.0,70.0
w_8184.jpg,whale_06069,270.0,210.0
w_1818.jpg,whale_60921,300.0,230.0
w_5725.jpg,whale_40190,280.0,130.0
w_8280.jpg,whale_05784,200.0,240.0
w_2537.jpg,whale_77693,210.0,200.0
w_5105.jpg,whale_14892,330.0,200.0
w_2783.jpg,whale_13288,250.0,210.0
w_4793.jpg,whale_25878,,
w_9401.jpg,whale_85464,150.0,220.0
w_6258.jpg,whale_41881,,
w_3364.jpg,whale_90957,,
w_8661.jpg,whale_75215,250.0,200.0
w_3710.jpg,whale_26686,,
w_4131.jpg,whale_74062,,
w_2646.jpg,whale_72820,180.0,210.0
w_3917.jpg,whale_55333,250.0,200.0
w_9035.jpg,whale_75932,,
w_4293.jpg,whale_52749,280.0,220.0
w_936.jpg,whale_86206,,
w_5178.jpg,whale_99326,250.0,60.0
w_3176.jpg,whale_84963,290.0,210.0
w_7574.jpg,whale_57251,,
w_97.jpg,whale_05784,250.0,140.0
w_1397.jpg,whale_29569,270.0,140.0
w_5384.jpg,whale_52505,270.0,170.0
w_3468.jpg,whale_08923,310.0,90.0
w_5137.jpg,whale_58747,270.0,160.0
w_609.jpg,whale_72820,200.0,100.0
w_8088.jpg,whale_30331,220.0,140.0
w_4381.jpg,whale_32087,280.0,110.0
w_2340.jpg,whale_11555,190.0,140.0
w_3459.jpg,whale_62655,190.0,180.0
w_6642.jpg,whale_41125,280.0,230.0
w_9099.jpg,whale_12074,180.0,90.0
w_8604.jpg,whale_46747,330.0,150.0
w_2705.jpg,whale_94546,,
w_3192.jpg,whale_81960,260.0,120.0
w_4140.jpg,whale_33723,210.0,230.0
w_9153.jpg,whale_37154,260.0,160.0
w_1035.jpg,whale_63541,230.0,110.0
w_4392.jpg,whale_48415,,
w_3327.jpg,whale_05661,160.0,0.0
w_4013.jpg,whale_48386,,
w_8542.jpg,whale_33195,250.0,180.0
w_7310.jpg,whale_61461,,
w_9181.jpg,whale_77693,240.0,120.0
w_16.jpg,whale_34798,190.0,150.0
w_2940.jpg,whale_66353,290.0,180.0
w_5554.jpg,whale_32198,,
w_3429.jpg,whale_58362,250.0,130.0
w_8838.jpg,whale_07863,140.0,90.0
w_1995.jpg,whale_26686,250.0,150.0
w_2563.jpg,whale_30074,230.0,130.0
w_7288.jpg,whale_33140,200.0,290.0
w_1932.jpg,whale_89211,320.0,130.0
w_2828.jpg,whale_49832,130.0,180.0
w_2131.jpg,whale_87155,250.0,150.0
w_6087.jpg,whale_63948,220.0,180.0
w_4403.jpg,whale_11076,,
w_2652.jpg,whale_37301,250.0,150.0
w_7544.jpg,whale_70138,220.0,210.0
w_2372.jpg,whale_68116,,
w_2070.jpg,whale_90377,260.0,170.0
w_2036.jpg,whale_95370,290.0,160.0
w_5800.jpg,whale_48966,,
w_269.jpg,whale_43326,140.0,150.0
w_7437.jpg,whale_20248,,
w_6199.jpg,whale_78280,240.0,190.0
w_4517.jpg,whale_88147,280.0,80.0
w_9466.jpg,whale_48415,,
w_6490.jpg,whale_94546,,
w_1157.jpg,whale_52749,230.0,170.0
w_5885.jpg,whale_79199,280.0,90.0
w_2492.jpg,whale_72327,,
w_993.jpg,whale_05784,280.0,110.0
w_2870.jpg,whale_38894,260.0,170.0
w_3100.jpg,whale_09913,,
w_5410.jpg,whale_95831,260.0,130.0
w_1949.jpg,whale_11625,,
w_1067.jpg,whale_04480,230.0,100.0
w_6210.jpg,whale_90820,,
w_3916.jpg,whale_35430,130.0,160.0
w_4955.jpg,whale_65057,350.0,170.0
w_2955.jpg,whale_89456,,
w_6506.jpg,whale_36851,170.0,200.0
w_822.jpg,whale_25659,,
w_1537.jpg,whale_10583,200.0,190.0
w_2493.jpg,whale_39293,,
w_8454.jpg,whale_79166,210.0,190.0
w_5241.jpg,whale_39293,,
w_5221.jpg,whale_79823,160.0,170.0
w_8702.jpg,whale_37269,240.0,170.0
w_2056.jpg,whale_40885,260.0,130.0
w_1466.jpg,whale_64496,240.0,130.0
w_3202.jpg,whale_05349,260.0,100.0
w_1589.jpg,whale_08439,,
w_6449.jpg,whale_84178,230.0,160.0
w_6340.jpg,whale_86585,270.0,160.0
w_7653.jpg,whale_49237,340.0,210.0
w_646.jpg,whale_99573,260.0,200.0
w_9133.jpg,whale_86158,220.0,170.0
w_4567.jpg,whale_73136,,
w_8636.jpg,whale_36300,,
w_1530.jpg,whale_90271,270.0,140.0
w_8785.jpg,whale_03623,230.0,130.0
w_7898.jpg,whale_28384,,
w_3957.jpg,whale_17785,290.0,120.0
w_5622.jpg,whale_03728,,
w_2897.jpg,whale_38288,150.0,180.0
w_5452.jpg,whale_90377,,
w_4581.jpg,whale_19906,,
w_4191.jpg,whale_51195,280.0,210.0
w_3184.jpg,whale_64937,300.0,120.0
w_8626.jpg,whale_13789,210.0,210.0
w_4514.jpg,whale_43045,210.0,190.0
w_2396.jpg,whale_59173,,
w_6526.jpg,whale_33152,220.0,130.0
w_4554.jpg,whale_63541,220.0,130.0
w_4858.jpg,whale_31594,190.0,150.0
w_3417.jpg,whale_04540,,
w_5668.jpg,whale_08181,180.0,250.0
w_8081.jpg,whale_38008,,
w_5002.jpg,whale_71062,200.0,180.0
w_7945.jpg,whale_79199,290.0,110.0
w_8248.jpg,whale_82548,340.0,210.0
w_5739.jpg,whale_90271,210.0,140.0
w_1997.jpg,whale_65586,230.0,150.0
w_4918.jpg,whale_79199,320.0,130.0
w_3073.jpg,whale_23847,270.0,170.0
w_7426.jpg,whale_22212,180.0,140.0
w_9164.jpg,whale_69459,280.0,160.0
w_1828.jpg,whale_30331,240.0,170.0
w_3507.jpg,whale_28892,310.0,220.0
w_6782.jpg,whale_06997,440.0,150.0
w_3629.jpg,whale_80947,240.0,150.0
w_4315.jpg,whale_49277,,
w_6198.jpg,whale_52342,210.0,220.0
w_9151.jpg,whale_83892,280.0,190.0
w_1177.jpg,whale_70904,,
w_8997.jpg,whale_22101,,
w_6034.jpg,whale_74439,170.0,110.0
w_9430.jpg,whale_53079,,
w_8031.jpg,whale_09181,,
w_8406.jpg,whale_84963,260.0,200.0
w_5528.jpg,whale_57338,260.0,140.0
w_740.jpg,whale_97688,230.0,210.0
w_4658.jpg,whale_60451,270.0,140.0
w_4426.jpg,whale_65263,,
w_6789.jpg,whale_17601,,
w_9259.jpg,whale_24458,230.0,140.0
w_4330.jpg,whale_41921,260.0,90.0
w_7683.jpg,whale_63948,,
w_8571.jpg,whale_74439,110.0,290.0
w_177.jpg,whale_48490,,
w_3868.jpg,whale_69619,260.0,190.0
w_8044.jpg,whale_11242,280.0,190.0
w_6835.jpg,whale_41776,230.0,240.0
w_4153.jpg,whale_11076,200.0,200.0
w_8627.jpg,whale_95091,220.0,140.0
w_3260.jpg,whale_07647,270.0,160.0
w_676.jpg,whale_00195,340.0,50.0
w_3053.jpg,whale_69619,240.0,190.0
w_266.jpg,whale_26288,320.0,30.0
w_8274.jpg,whale_09181,,
w_1204.jpg,whale_37301,,
w_616.jpg,whale_49530,260.0,170.0
w_4919.jpg,whale_96240,,
w_3899.jpg,whale_66852,250.0,170.0
w_4983.jpg,whale_95091,,
w_9359.jpg,whale_11555,240.0,260.0
w_8028.jpg,whale_81136,210.0,90.0
w_7873.jpg,whale_82387,,
w_1801.jpg,whale_26654,330.0,160.0
w_5290.jpg,whale_38681,,
w_1529.jpg,whale_81875,330.0,100.0
w_4215.jpg,whale_50021,220.0,140.0
w_1489.jpg,whale_41921,320.0,120.0
w_59.jpg,whale_09651,130.0,90.0
w_9456.jpg,whale_79948,210.0,110.0
w_9294.jpg,whale_17528,320.0,180.0
w_4003.jpg,whale_35594,270.0,90.0
w_7606.jpg,whale_43045,,
w_1793.jpg,whale_20248,290.0,100.0
w_1275.jpg,whale_95370,260.0,200.0
w_2150.jpg,whale_58972,,
w_4056.jpg,whale_45062,310.0,140.0
w_4183.jpg,whale_80405,180.0,130.0
w_5957.jpg,whale_36231,250.0,190.0
w_73.jpg,whale_88085,220.0,120.0
w_9143.jpg,whale_79166,200.0,150.0
w_1961.jpg,whale_15434,210.0,220.0
w_4899.jpg,whale_37154,,
w_91.jpg,whale_33152,220.0,110.0
w_5535.jpg,whale_87155,200.0,150.0
w_1684.jpg,whale_69084,280.0,130.0
w_465.jpg,whale_07647,240.0,100.0
w_435.jpg,whale_34656,,
w_7175.jpg,whale_08017,310.0,90.0
w_6032.jpg,whale_17785,,
w_9065.jpg,whale_59173,230.0,140.0
w_5246.jpg,whale_24458,,
w_3284.jpg,whale_76782,240.0,240.0
w_21.jpg,whale_09454,,
w_5091.jpg,whale_64714,230.0,120.0
w_4531.jpg,whale_54574,250.0,0.0
w_4576.jpg,whale_17604,,
w_4557.jpg,whale_04435,320.0,120.0
w_1756.jpg,whale_71062,230.0,170.0
w_1016.jpg,whale_86527,260.0,170.0
w_4354.jpg,whale_84178,,
w_4720.jpg,whale_13288,320.0,110.0
w_5100.jpg,whale_82548,320.0,150.0
w_3863.jpg,whale_08637,260.0,90.0
w_5520.jpg,whale_46169,310.0,220.0
w_3931.jpg,whale_17601,240.0,190.0
w_1112.jpg,whale_66711,,
w_5928.jpg,whale_70904,230.0,200.0
w_2120.jpg,whale_87155,250.0,130.0
w_355.jpg,whale_17601,250.0,180.0
w_1802.jpg,whale_12074,220.0,170.0
w_3355.jpg,whale_95370,,
w_3697.jpg,whale_97688,280.0,80.0
w_3516.jpg,whale_86377,,
w_7782.jpg,whale_61461,220.0,70.0
w_6929.jpg,whale_00195,,
w_4273.jpg,whale_10005,,
w_5856.jpg,whale_52342,,
w_8763.jpg,whale_43971,,
w_1563.jpg,whale_95370,260.0,110.0
w_3790.jpg,whale_88547,,
w_1870.jpg,whale_52749,210.0,180.0
w_7349.jpg,whale_92686,280.0,140.0
w_8643.jpg,whale_12820,,
w_1517.jpg,whale_95091,280.0,110.0
w_261.jpg,whale_46169,,
w_9214.jpg,whale_36851,280.0,200.0
w_1812.jpg,whale_96240,240.0,120.0
w_1795.jpg,whale_51603,220.0,180.0
w_2539.jpg,whale_41776,350.0,180.0
w_3474.jpg,whale_77693,330.0,140.0
w_1491.jpg,whale_82089,320.0,140.0
w_8319.jpg,whale_26288,250.0,120.0
w_1364.jpg,whale_55079,330.0,160.0
w_6600.jpg,whale_02608,,
w_9200.jpg,whale_36851,,
w_3093.jpg,whale_90271,,
w_2564.jpg,whale_09454,260.0,130.0
w_5801.jpg,whale_12085,,
w_8259.jpg,whale_96385,250.0,200.0
w_8721.jpg,whale_85464,220.0,140.0
w_6285.jpg,whale_32021,,
w_6247.jpg,whale_06967,210.0,70.0
w_9326.jpg,whale_48966,310.0,160.0
w_3848.jpg,whale_38008,240.0,170.0
w_7758.jpg,whale_88226,200.0,150.0
w_1456.jpg,whale_44071,230.0,150.0
w_5726.jpg,whale_49135,200.0,180.0
w_3692.jpg,whale_48633,250.0,120.0
w_6030.jpg,whale_79648,290.0,120.0
w_5722.jpg,whale_92153,,
w_2265.jpg,whale_71062,,
w_5270.jpg,whale_00195,,
w_7691.jpg,whale_52759,270.0,150.0
w_4280.jpg,whale_23821,,
w_4253.jpg,whale_61260,250.0,270.0
w_717.jpg,whale_82602,290.0,190.0
w_3005.jpg,whale_32198,180.0,170.0
w_5704.jpg,whale_58747,160.0,110.0
w_1039.jpg,whale_26397,170.0,160.0
w_6331.jpg,whale_80947,250.0,110.0
w_5915.jpg,whale_87622,200.0,130.0
w_2913.jpg,whale_34488,330.0,220.0
w_5503.jpg,whale_48490,100.0,210.0
w_6548.jpg,whale_19027,240.0,170.0
w_4503.jpg,whale_47700,,
w_9244.jpg,whale_49530,,
w_1073.jpg,whale_12074,260.0,100.0
w_8124.jpg,whale_73080,210.0,150.0
w_3886.jpg,whale_64937,,
w_7467.jpg,whale_27834,280.0,170.0
w_4860.jpg,whale_53580,,
w_8531.jpg,whale_74232,220.0,170.0
w_1984.jpg,whale_06339,220.0,290.0
w_1221.jpg,whale_38681,340.0,40.0
w_670.jpg,whale_79948,,
w_4176.jpg,whale_90377,200.0,170.0
w_4544.jpg,whale_79199,260.0,90.0
w_5804.jpg,whale_53580,160.0,180.0
w_4423.jpg,whale_66353,300.0,220.0
w_3854.jpg,whale_53079,,
w_3413.jpg,whale_34488,260.0,120.0
w_3209.jpg,whale_90271,180.0,170.0
w_8103.jpg,whale_79199,270.0,140.0
w_2323.jpg,whale_09454,,
w_7319.jpg,whale_36851,290.0,170.0
w_3126.jpg,whale_84178,230.0,60.0
w_9064.jpg,whale_81136,260.0,160.0
w_5493.jpg,whale_90966,,
w_3878.jpg,whale_87291,210.0,170.0
w_9024.jpg,whale_88547,270.0,210.0
w_3232.jpg,whale_81768,290.0,180.0
w_4129.jpg,whale_78565,360.0,110.0
w_2847.jpg,whale_40169,250.0,60.0
w_3680.jpg,whale_42191,240.0,170.0
w_5765.jpg,whale_28892,250.0,140.0
w_125.jpg,whale_30331,,
w_3655.jpg,whale_89211,310.0,130.0
w_2209.jpg,whale_08017,310.0,180.0
w_636.jpg,whale_90957,250.0,160.0
w_8409.jpg,whale_33961,320.0,140.0
w_2881.jpg,whale_98507,270.0,130.0
w_8536.jpg,whale_36231,210.0,140.0
w_4030.jpg,whale_54850,280.0,130.0
w_1924.jpg,whale_34663,180.0,110.0
w_259.jpg,whale_30331,250.0,250.0
w_3461.jpg,whale_78372,250.0,240.0
w_2089.jpg,whale_98645,,
w_9239.jpg,whale_22448,280.0,100.0
w_1005.jpg,whale_39689,260.0,40.0
w_3952.jpg,whale_58309,,
w_3172.jpg,whale_46974,,
w_2401.jpg,whale_09913,230.0,230.0
w_8425.jpg,whale_98746,160.0,290.0
w_6644.jpg,whale_61461,,
w_523.jpg,whale_09062,310.0,160.0
w_399.jpg,whale_87155,,
w_3212.jpg,whale_64496,240.0,100.0
w_1799.jpg,whale_90244,,
w_4611.jpg,whale_28892,230.0,170.0
